epoch,step,train_loss_epoch,train_loss_step
8,2079,,1.0483027696609497
8,2089,,0.8814860582351685
8,2099,,0.9311506152153015
8,2109,,0.9773791432380676
8,2114,0.9526486992835999,
9,2119,,0.8679913282394409
9,2129,,1.0282297134399414
9,2139,,0.9216138124465942
9,2149,,0.8383851051330566
9,2159,,0.8465366363525391
9,2169,,0.829418420791626
9,2179,,1.1230510473251343
9,2189,,0.824033260345459
9,2199,,0.7221559286117554
9,2209,,0.8825435042381287
9,2219,,0.9647921919822693
9,2229,,0.9251542091369629
9,2239,,1.0394320487976074
9,2249,,0.8341772556304932
9,2259,,1.0132827758789062
9,2269,,0.8315815329551697
9,2279,,0.7292200922966003
9,2289,,0.7717949748039246
9,2299,,0.8066068887710571
9,2309,,0.911634087562561
9,2319,,0.9454312920570374
9,2329,,1.0824992656707764
9,2339,,0.8000236749649048
9,2349,,0.9843935966491699
9,2349,0.9615871906280518,
10,2359,,1.0032293796539307
10,2369,,0.6739887595176697
10,2379,,0.870411217212677
10,2389,,0.759297788143158
10,2399,,0.990726888179779
10,2409,,1.1033560037612915
10,2419,,0.8422098755836487
10,2429,,0.8639341592788696
10,2439,,0.6915648579597473
10,2449,,1.1488873958587646
10,2459,,0.9103564620018005
10,2469,,0.43202561140060425
10,2479,,0.6640240550041199
10,2489,,0.6578101515769958
10,2499,,0.4756014049053192
10,2509,,0.5178115367889404
10,2519,,0.4429050385951996
10,2529,,0.5479655861854553
10,2539,,0.5143426656723022
10,2549,,0.5690822005271912
10,2559,,0.4360028803348541
10,2569,,0.5781261324882507
10,2579,,0.6057544946670532
10,2584,0.7107718586921692,
11,2589,,0.3948618769645691
11,2599,,0.47355830669403076
11,2609,,0.4800761938095093
11,2619,,0.46368539333343506
11,2629,,0.42965182662010193
11,2639,,0.4660313129425049
11,2649,,0.5402700304985046
11,2659,,0.3946855068206787
11,2669,,0.37534546852111816
11,2679,,0.6121907234191895
11,2689,,0.5905311703681946
11,2699,,0.45844125747680664
11,2709,,0.28182241320610046
11,2719,,0.5675912499427795
11,2729,,0.5752803087234497
11,2739,,0.5236884951591492
11,2749,,0.5821559429168701
11,2759,,0.5973740816116333
11,2769,,0.27093949913978577
11,2779,,0.5245991945266724
11,2789,,0.33683961629867554
11,2799,,0.7148430943489075
11,2809,,0.521028459072113
11,2819,,0.3913343846797943
11,2819,0.5083284974098206,
12,2829,,0.5155054926872253
12,2839,,0.4233171343803406
12,2849,,0.45858341455459595
12,2859,,0.41281846165657043
12,2869,,0.5702778697013855
12,2879,,0.2539050579071045
12,2889,,0.6178411841392517
12,2899,,0.4180949330329895
12,2909,,0.4016563892364502
12,2919,,0.5289698839187622
12,2929,,0.600010097026825
12,2939,,0.4257735311985016
12,2949,,0.6913283467292786
12,2959,,0.47663193941116333
12,2969,,0.5343095660209656
12,2979,,0.5042611956596375
12,2989,,0.6148028373718262
12,2999,,0.4067383110523224
12,3009,,0.24276858568191528
12,3019,,0.5070596933364868
12,3029,,0.44099465012550354
12,3039,,0.5191631317138672
12,3049,,0.5827139616012573
12,3054,0.49466672539711,
13,3059,,0.7397854328155518
13,3069,,0.47600528597831726
13,3079,,0.5881808996200562
13,3089,,0.2626512348651886
13,3099,,0.5805202126502991
13,3109,,0.492087721824646
13,3119,,0.521786093711853
13,3129,,0.37084153294563293
13,3139,,0.575870156288147
13,3149,,0.38852787017822266
13,3159,,0.48723652958869934
13,3169,,0.39792343974113464
13,3179,,0.6945914626121521
13,3189,,0.6186228394508362
13,3199,,0.494219034910202
13,3209,,0.6229016184806824
13,3219,,0.40613654255867004
13,3229,,0.3707054853439331
13,3239,,0.389948308467865
13,3249,,0.5138211846351624
13,3259,,0.5784408450126648
13,3269,,0.3885364830493927
13,3279,,0.42962801456451416
13,3289,,0.6009352207183838
13,3289,0.49347272515296936,
14,3299,,0.29874011874198914
14,3309,,0.4542155861854553
14,3319,,0.45098307728767395
14,3329,,0.5256086587905884
14,3339,,0.5622291564941406
14,3349,,0.368152916431427
14,3359,,0.5795992612838745
14,3369,,0.4714773893356323
14,3379,,0.29813697934150696
14,3389,,0.3940276801586151
14,3399,,0.40980714559555054
14,3409,,0.4721275269985199
14,3419,,0.39138415455818176
14,3429,,0.3383166491985321
14,3439,,0.5254831314086914
14,3449,,0.5448647737503052
14,3459,,0.49323245882987976
14,3469,,0.39786475896835327
14,3479,,0.32407569885253906
14,3489,,0.6260159015655518
14,3499,,0.2623212933540344
14,3509,,0.560480535030365
14,3519,,0.5772284269332886
14,3524,0.48262086510658264,
15,3529,,0.4278305172920227
15,3539,,0.37135857343673706
15,3549,,0.34807804226875305
15,3559,,0.4371053874492645
15,3569,,0.40178194642066956
15,3579,,0.410155713558197
15,3589,,0.6179713606834412
15,3599,,0.4744568169116974
15,3609,,0.5636134743690491
15,3619,,0.5071980357170105
15,3629,,0.4691424071788788
15,3639,,0.3646712005138397
15,3649,,0.2154606580734253
15,3659,,0.4784355163574219
15,3669,,0.612555980682373
15,3679,,0.5022154450416565
15,3689,,0.4057699143886566
15,3699,,0.47028645873069763
15,3709,,0.3743603229522705
15,3719,,0.7027305960655212
15,3729,,0.7631444334983826
15,3739,,0.4459719955921173
15,3749,,0.5504051446914673
15,3759,,0.39305099844932556
15,3759,0.4895954728126526,
16,3769,,0.3295261263847351
16,3779,,0.616856575012207
16,3789,,0.583376407623291
16,3799,,0.4336748719215393
16,3809,,0.47641071677207947
16,3819,,0.5472797155380249
16,3829,,0.4043801426887512
16,3839,,0.5607956051826477
16,3849,,0.4943748116493225
16,3859,,0.6108250021934509
16,3869,,0.7015299201011658
16,3879,,0.5773469805717468
16,3889,,0.6208559274673462
16,3899,,0.34003353118896484
16,3909,,0.7260074615478516
16,3919,,0.43939098715782166
16,3929,,0.45936283469200134
16,3939,,0.3881053626537323
16,3949,,0.46512874960899353
16,3959,,0.5981464982032776
16,3969,,0.5223948359489441
16,3979,,0.4723851978778839
16,3989,,0.4790513813495636
16,3994,0.49506911635398865,
17,3999,,0.3623290956020355
17,4009,,0.14841578900814056
17,4019,,0.3926694989204407
17,4029,,0.6740965247154236
17,4039,,0.3951314389705658
17,4049,,0.40428176522254944
17,4059,,0.6671839952468872
17,4069,,0.582649290561676
17,4079,,0.6483697891235352
17,4089,,0.3860580027103424
17,4099,,0.4404287338256836
17,4109,,0.5254505276679993
17,4119,,0.5399352312088013
17,4129,,0.21763469278812408
17,4139,,0.5517681241035461
17,4149,,0.5063552856445312
17,4159,,0.47956088185310364
17,4169,,0.5678919553756714
17,4179,,0.34332075715065
17,4189,,0.36234283447265625
17,4199,,0.5319034457206726
17,4209,,0.6519268751144409
17,4219,,0.40010687708854675
17,4229,,0.5772876739501953
17,4229,0.4799504280090332,
18,4239,,0.2906503975391388
18,4249,,0.6195763349533081
18,4259,,0.41805121302604675
18,4269,,0.36040419340133667
18,4279,,0.5214681029319763
18,4289,,0.5071572065353394
18,4299,,0.44639623165130615
18,4309,,0.6771694421768188
18,4319,,0.5900051593780518
18,4329,,0.5294195413589478
18,4339,,0.560049831867218
18,4349,,0.3450043797492981
18,4359,,0.5743266344070435
18,4369,,0.5045040845870972
18,4379,,0.2268071323633194
18,4389,,0.47148966789245605
18,4399,,0.578725278377533
18,4409,,0.5920246243476868
18,4419,,0.5523872375488281
18,4429,,0.6215766668319702
18,4439,,0.5581569075584412
18,4449,,0.5204598307609558
18,4459,,0.45435309410095215
18,4464,0.47932955622673035,
19,4469,,0.5174060463905334
19,4479,,0.4603579640388489
19,4489,,0.43728044629096985
19,4499,,0.534813642501831
19,4509,,0.4135913848876953
19,4519,,0.46958112716674805
19,4529,,0.34116703271865845
19,4539,,0.3045194745063782
19,4549,,0.4016677141189575
19,4559,,0.6489894390106201
19,4569,,0.32839444279670715
19,4579,,0.4375186264514923
19,4589,,0.39878013730049133
19,4599,,0.2978946268558502
19,4609,,0.6603578925132751
19,4619,,0.5070131421089172
19,4629,,0.47804155945777893
19,4639,,0.519365131855011
19,4649,,0.45559826493263245
19,4659,,0.42228028178215027
19,4669,,0.6121240258216858
19,4679,,0.4178929924964905
19,4689,,0.4363439381122589
19,4699,,0.5787662863731384
19,4699,0.46841099858283997,
20,4709,,0.7005494236946106
20,4719,,0.3643933832645416
20,4729,,0.5405678153038025
20,4739,,0.4708367586135864
20,4749,,0.4810776114463806
20,4759,,0.5567100644111633
20,4769,,0.3267940282821655
20,4779,,0.41956889629364014
20,4789,,0.5524083971977234
20,4799,,0.6654947996139526
20,4809,,0.4052257239818573
20,4819,,0.42883822321891785
20,4829,,0.36616605520248413
20,4839,,0.4010196328163147
20,4849,,0.29946646094322205
20,4859,,0.6348462700843811
20,4869,,0.5086044669151306
20,4879,,0.543267548084259
20,4889,,0.6198945641517639
20,4899,,0.40494775772094727
20,4909,,0.49307751655578613
20,4919,,0.4430445432662964
20,4929,,0.37758544087409973
20,4934,0.4786215126514435,
21,4939,,0.4803817868232727
21,4949,,0.5737773180007935
21,4959,,0.5148668885231018
21,4969,,0.6479447484016418
21,4979,,0.5808126926422119
21,4989,,0.5387958884239197
21,4999,,0.5467451214790344
21,5009,,0.32467886805534363
21,5019,,0.36418434977531433
21,5029,,0.5091231465339661
21,5039,,0.32743000984191895
21,5049,,0.5030221343040466
21,5059,,0.402615487575531
21,5069,,0.4714239537715912
21,5079,,0.34453749656677246
21,5089,,0.25785014033317566
21,5099,,0.3291846513748169
21,5109,,0.5114590525627136
21,5119,,0.29814133048057556
21,5129,,0.79883873462677
21,5139,,0.6687068939208984
21,5149,,0.332044392824173
21,5159,,0.4934924244880676
21,5169,,0.09838535636663437
21,5169,0.4786463975906372,
22,5179,,0.47711044549942017
22,5189,,0.545624852180481
22,5199,,0.6191827654838562
22,5209,,0.48338738083839417
22,5219,,0.6154789328575134
22,5229,,0.5476726293563843
22,5239,,0.616452157497406
22,5249,,0.33264467120170593
22,5259,,0.724470317363739
22,5269,,0.6900392174720764
22,5279,,0.33948788046836853
22,5289,,0.6214278340339661
22,5299,,0.3199921250343323
22,5309,,0.41605404019355774
22,5319,,0.5426722764968872
22,5329,,0.5974853038787842
22,5339,,0.5051375031471252
22,5349,,0.2758854031562805
22,5359,,0.43320292234420776
22,5369,,0.48001810908317566
22,5379,,0.4370178282260895
22,5389,,0.37557610869407654
22,5399,,0.43513748049736023
22,5404,0.47906699776649475,
23,5409,,1.6149907112121582
23,5419,,0.9066165685653687
23,5429,,0.9325857758522034
23,5439,,0.5878389477729797
23,5449,,0.872921347618103
23,5459,,0.80174720287323
23,5469,,0.633329451084137
23,5479,,0.7320680618286133
23,5489,,0.7974051833152771
23,5499,,0.8728997707366943
23,5509,,0.9257209300994873
23,5519,,0.8240652680397034
23,5529,,0.7317567467689514
23,5539,,0.6929486989974976
23,5549,,0.6492096781730652
23,5559,,0.6902989149093628
23,5569,,0.6536138653755188
23,5579,,0.8009220361709595
23,5589,,0.49076351523399353
23,5599,,0.6664863228797913
23,5609,,0.43899914622306824
23,5619,,0.7729789614677429
23,5629,,0.7943520545959473
23,5639,,0.7698317170143127
23,5639,0.7637680172920227,
24,5649,,0.8187927007675171
24,5659,,0.6515985131263733
24,5669,,0.7122889757156372
24,5679,,0.5807156562805176
24,5689,,0.7211793065071106
24,5699,,0.4116774797439575
24,5709,,0.6989066004753113
24,5719,,0.5110425353050232
24,5729,,0.7250301241874695
24,5739,,0.6431259512901306
24,5749,,0.5468223094940186
24,5759,,0.7723802924156189
24,5769,,0.7945405840873718
24,5779,,0.7564550042152405
24,5789,,0.8018728494644165
24,5799,,0.6182333827018738
24,5809,,0.8899062275886536
24,5819,,0.7997447848320007
24,5829,,0.6765241026878357
24,5839,,0.6577170491218567
24,5849,,0.778774619102478
24,5859,,0.6270421147346497
24,5869,,0.48613497614860535
24,5874,0.7081919312477112,
25,5879,,0.5768581032752991
25,5889,,0.7973672747612
25,5899,,0.885636031627655
25,5909,,0.6488735675811768
25,5919,,0.5056047439575195
25,5929,,0.696929931640625
25,5939,,0.6028549075126648
25,5949,,1.253593921661377
25,5959,,0.6880033016204834
25,5969,,1.023331642150879
25,5979,,0.6344906091690063
25,5989,,0.6849817633628845
25,5999,,0.590215802192688
25,6009,,0.6136248707771301
25,6019,,0.8683697581291199
25,6029,,1.0238571166992188
25,6039,,0.8818577527999878
25,6049,,0.5048815011978149
25,6059,,0.795823872089386
25,6069,,0.7200576066970825
25,6079,,0.5852439403533936
25,6089,,0.5132979154586792
25,6099,,0.8018199801445007
25,6109,,1.0557529926300049
25,6109,0.7046495079994202,
26,6119,,0.7061828970909119
26,6129,,0.775722861289978
26,6139,,0.649655818939209
26,6149,,0.6639063954353333
26,6159,,0.6975809335708618
26,6169,,0.6615913510322571
26,6179,,0.8405670523643494
26,6189,,0.6429186463356018
26,6199,,0.7247934937477112
26,6209,,0.5776054859161377
26,6219,,0.6843288540840149
26,6229,,0.5501524209976196
26,6239,,0.7784784436225891
26,6249,,0.6745036244392395
26,6259,,0.5765988230705261
26,6269,,0.7561140656471252
26,6279,,0.6257238984107971
26,6289,,0.6903238296508789
26,6299,,0.6851293444633484
26,6309,,0.5862794518470764
26,6319,,0.5820293426513672
26,6329,,0.4071514904499054
26,6339,,0.9959185123443604
26,6344,0.7101180553436279,
27,6349,,0.6908271908760071
27,6359,,0.9434252381324768
27,6369,,0.6583508253097534
27,6379,,0.6125287413597107
27,6389,,0.6440668702125549
27,6399,,0.7198197245597839
27,6409,,0.5460350513458252
27,6419,,0.9033607244491577
27,6429,,0.5859495401382446
27,6439,,0.515510618686676
27,6449,,0.7206999063491821
27,6459,,0.7269237041473389
27,6469,,0.5043691992759705
27,6479,,0.5083929896354675
27,6489,,0.8774051666259766
27,6499,,0.6957042813301086
27,6509,,0.5100533366203308
27,6519,,0.5856972336769104
27,6529,,0.8472509980201721
27,6539,,0.7675269842147827
27,6549,,0.7753666043281555
27,6559,,0.8653632998466492
27,6569,,0.651756763458252
27,6579,,0.8637250065803528
27,6579,0.6886159777641296,
28,6589,,0.8339751362800598
28,6599,,0.7922558188438416
28,6609,,0.6882086396217346
28,6619,,0.504202127456665
28,6629,,0.5762863755226135
28,6639,,0.8650269508361816
28,6649,,0.6576029062271118
28,6659,,0.7621647119522095
28,6669,,0.6133207678794861
28,6679,,0.7558686137199402
28,6689,,0.6137537956237793
28,6699,,0.6612485647201538
28,6709,,0.7838314771652222
28,6719,,0.7261086702346802
28,6729,,0.5510209202766418
28,6739,,1.124281883239746
28,6749,,0.6209256649017334
28,6759,,0.8430443406105042
28,6769,,0.6498972773551941
28,6779,,0.8133858442306519
28,6789,,0.5816732048988342
28,6799,,0.5561584234237671
28,6809,,0.7238972187042236
28,6814,0.6907483339309692,
29,6819,,0.5551153421401978
29,6829,,0.6228352785110474
29,6839,,0.5772654414176941
29,6849,,0.7220664620399475
29,6859,,0.818008542060852
29,6869,,0.6163026690483093
29,6879,,0.9366776347160339
29,6889,,0.6926285624504089
29,6899,,0.6965832114219666
29,6909,,0.5564814209938049
29,6919,,0.3638698160648346
29,6929,,0.9736531376838684
29,6939,,0.5585420727729797
29,6949,,0.9048986434936523
29,6959,,1.0453550815582275
29,6969,,0.7236415147781372
29,6979,,0.7612220048904419
29,6989,,0.8503898978233337
29,6999,,0.7241237163543701
29,7009,,0.6691035032272339
29,7019,,0.8491091132164001
29,7029,,0.546391487121582
29,7039,,0.6841837167739868
29,7049,,0.29381263256073
29,7049,0.689408540725708,
30,7059,,0.6967623829841614
30,7069,,0.8975088596343994
30,7079,,0.5596669316291809
30,7089,,0.9932631254196167
30,7099,,0.7238978147506714
30,7109,,0.8411655426025391
30,7119,,0.4697889983654022
30,7129,,0.8493908643722534
30,7139,,0.5823014378547668
30,7149,,0.43399572372436523
30,7159,,0.7256068587303162
30,7169,,0.6481830477714539
30,7179,,0.6866942048072815
30,7189,,0.5059201121330261
30,7199,,0.7566069960594177
30,7209,,0.5510825514793396
30,7219,,0.724831223487854
30,7229,,0.8282798528671265
30,7239,,0.6382121443748474
30,7249,,0.8637620806694031
30,7259,,0.7222188115119934
30,7269,,0.47709643840789795
30,7279,,0.6487894058227539
30,7284,0.6994785070419312,
31,7289,,0.4696158170700073
31,7299,,0.6911094784736633
31,7309,,0.7251731157302856
31,7319,,0.6951053142547607
31,7329,,0.8759946227073669
31,7339,,0.5444034337997437
31,7349,,0.8665083646774292
31,7359,,0.6532512903213501
31,7369,,0.8121734261512756
31,7379,,0.35698360204696655
31,7389,,0.6159137487411499
31,7399,,0.863594651222229
31,7409,,0.7564535737037659
31,7419,,0.787078320980072
31,7429,,0.572706937789917
31,7439,,0.9044984579086304
31,7449,,0.6849034428596497
31,7459,,0.6987742185592651
31,7469,,0.6877115964889526
31,7479,,0.6869005560874939
31,7489,,0.8161607980728149
31,7499,,0.583345353603363
31,7509,,0.6308139562606812
31,7519,,0.7675817012786865
31,7519,0.6984439492225647,
32,7529,,0.792106032371521
32,7539,,0.6874113082885742
32,7549,,0.64795982837677
32,7559,,0.687640905380249
32,7569,,0.6128008961677551
32,7579,,0.6971410512924194
32,7589,,0.672389805316925
32,7599,,0.7615684866905212
32,7609,,0.7918152809143066
32,7619,,0.6520098447799683
32,7629,,0.648274302482605
32,7639,,0.597813606262207
32,7649,,0.7261110544204712
32,7659,,0.9367045164108276
32,7669,,0.5409830212593079
32,7679,,0.6920819282531738
32,7689,,0.7588617205619812
32,7699,,0.6925974488258362
32,7709,,0.582484781742096
32,7719,,0.7666480541229248
32,7729,,0.5494662523269653
32,7739,,0.760705292224884
32,7749,,0.6128944754600525
32,7754,0.6944037675857544,
33,7759,,0.7918352484703064
33,7769,,0.8012775182723999
33,7779,,0.5800006985664368
33,7789,,0.5789047479629517
33,7799,,0.657315731048584
33,7809,,0.7248150110244751
33,7819,,0.697805643081665
33,7829,,0.6538244485855103
33,7839,,0.6573659181594849
33,7849,,0.6305919885635376
33,7859,,0.8546628355979919
33,7869,,0.6560707688331604
33,7879,,0.6842849850654602
33,7889,,0.4707696735858917
33,7899,,0.8104420900344849
33,7909,,0.7631669640541077
33,7919,,0.7236613631248474
33,7929,,0.7315204739570618
33,7939,,0.8998486399650574
33,7949,,0.7569366693496704
33,7959,,0.539831280708313
33,7969,,0.5047942399978638
33,7979,,0.5629314184188843
33,7989,,0.7675413489341736
33,7989,0.6928151845932007,
34,7999,,0.8997921943664551
34,8009,,0.6874068379402161
34,8019,,0.8306434154510498
34,8029,,0.5462235808372498
34,8039,,0.6214832067489624
34,8049,,0.5870526432991028
34,8059,,0.7622215747833252
34,8069,,0.6881240010261536
34,8079,,0.7945713996887207
34,8089,,0.5454018115997314
34,8099,,0.6479167342185974
34,8109,,0.9129158854484558
34,8119,,0.6947793364524841
34,8129,,0.9086506962776184
34,8139,,0.7586281895637512
34,8149,,0.5399008989334106
34,8159,,0.49940547347068787
34,8169,,0.7939969897270203
34,8179,,0.7255567908287048
34,8189,,0.5528378486633301
34,8199,,0.6215067505836487
34,8209,,0.5976101160049438
34,8219,,0.5476651191711426
34,8224,0.6864330172538757,
35,8229,,0.7232131958007812
35,8239,,0.5991066098213196
35,8249,,0.8313667178153992
35,8259,,0.688519299030304
35,8269,,0.7218971848487854
35,8279,,0.6762784123420715
35,8289,,0.6148906946182251
35,8299,,0.39852792024612427
35,8309,,0.6353691220283508
35,8319,,0.5770456194877625
35,8329,,0.9222440123558044
35,8339,,0.468077152967453
35,8349,,0.6220928430557251
35,8359,,0.4346560835838318
35,8369,,0.6855688095092773
35,8379,,0.8343561291694641
35,8389,,0.5447313785552979
35,8399,,0.613679826259613
35,8409,,0.40239888429641724
35,8419,,0.5756750106811523
35,8429,,0.5321058034896851
35,8439,,0.576583981513977
35,8449,,0.8451876044273376
35,8459,,0.8635733127593994
35,8459,0.6768165230751038,
36,8469,,0.7555409669876099
36,8479,,0.75638747215271
36,8489,,0.9500028491020203
36,8499,,0.8347887396812439
36,8509,,0.619899332523346
36,8519,,0.7680027484893799
36,8529,,0.7207880020141602
36,8539,,0.687760055065155
36,8549,,0.7239775061607361
36,8559,,0.5533843040466309
36,8569,,0.7210004925727844
36,8579,,0.5773109793663025
36,8589,,0.6865338683128357
36,8599,,0.7989808320999146
36,8609,,0.8637176752090454
36,8619,,0.8114198446273804
36,8629,,0.7922757267951965
36,8639,,0.7199903726577759
36,8649,,0.7959359884262085
36,8659,,0.840434730052948
36,8669,,0.6121281385421753
36,8679,,0.5505849719047546
36,8689,,0.5759400129318237
36,8694,0.6874882578849792,
37,8699,,0.6955749988555908
37,8709,,0.5761033892631531
37,8719,,0.7556116580963135
37,8729,,0.7226806879043579
37,8739,,0.6478878259658813
37,8749,,0.6118806600570679
37,8759,,0.7199519276618958
37,8769,,0.5054831504821777
37,8779,,0.8300138115882874
37,8789,,0.47427991032600403
37,8799,,0.576445460319519
37,8809,,0.5482984781265259
37,8819,,0.6496774554252625
37,8829,,0.6488685607910156
37,8839,,0.6840210556983948
37,8849,,0.5119867324829102
37,8859,,0.6512972712516785
37,8869,,0.5767829418182373
37,8879,,0.6549980044364929
37,8889,,0.6493554711341858
37,8899,,0.741632878780365
37,8909,,0.6872912645339966
37,8919,,0.433314710855484
37,8929,,0.575805127620697
37,8929,0.6911262273788452,
38,8939,,0.6845365762710571
38,8949,,0.8640424013137817
38,8959,,0.7196407914161682
38,8969,,0.8682407736778259
38,8979,,0.5783703923225403
38,8989,,0.6482293605804443
38,8999,,0.6255582571029663
38,9009,,0.7202087640762329
38,9019,,0.8275414109230042
38,9029,,0.5424121618270874
38,9039,,0.8636506795883179
38,9049,,0.9001666903495789
38,9059,,0.8850861191749573
38,9069,,0.7251034379005432
